Tên dược liệu,Link ảnh,Link chi tiết
Bèo cái,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/beo-cai-360x338.jpg,https://tracuuduoclieu.vn/beo-cai.html
Bầu giác tía,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bau-giac-tia-360x360.jpg,https://tracuuduoclieu.vn/bau-giac-tia.html
Bầu đất,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bau-dat-360x339.jpg,https://tracuuduoclieu.vn/bau-dat.html
Bầu,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bau-360x337.jpg,https://tracuuduoclieu.vn/bau.html
Bần,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/ban-duoc-lieu-tue-linh-2.jpg,https://tracuuduoclieu.vn/ban.html
Bấc đèn,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/cay-bac-den-360x360.jpg,https://tracuuduoclieu.vn/bac-den.html
Bấc,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bac-360x337.jpg,https://tracuuduoclieu.vn/bac.html
Bằng lăng tía,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bang-lang-tia-duoc-lieu-tue-linh-1.jpg,https://tracuuduoclieu.vn/bang-lang-tia.html
Bảy lá một hoa,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bay-la-mot-hoa-360x338.jpg,https://tracuuduoclieu.vn/bay-la-mot-hoa.html
Bạch phụ tử,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bach-phu-tu-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/bach-phu-tu.html
Bạch thược,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bach-thuoc-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/bach-thuoc.html
Bát giác phong,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bat-giac-phong-360x337.jpg,https://tracuuduoclieu.vn/bat-giac-phong.html
Bát giác liên,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bat_giac_lien-360x360.jpg,https://tracuuduoclieu.vn/bat-giac-lien.html
Báo xuân hoa,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bao-xuan-hoa-duoc-lieu-tue-linh-1.jpg,https://tracuuduoclieu.vn/bao-xuan-hoa.html
Bào ngư,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bao-ngu-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/bao-ngu.html
Bánh hỏi,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/banh-hoi-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/banh-hoi.html
Bạng hoa,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/cay-so-huyet-360x360.png,https://tracuuduoclieu.vn/bang-hoa.html
Bàng,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bang-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/bang.html
Bàn Long Sâm,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/ban-long-sam-360x360.png,https://tracuuduoclieu.vn/ban-long-sam.html
Bán biên liên,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/ban-bien-lien-360x300.jpg,https://tracuuduoclieu.vn/ban-bien-lien.html
Bán hạ nam,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/ban-ha-360x350.jpg,https://tracuuduoclieu.vn/ban-ha-nam.html
Bán chi liên,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/ban-chi-lien-360x360.jpg,https://tracuuduoclieu.vn/ban-chi-lien.html
Ban,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/ban-1-360x322.jpg,https://tracuuduoclieu.vn/ban.html
Bàm bàm,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bam-bam-360x339.jpg,https://tracuuduoclieu.vn/bam-bam.html
Bách xù,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bach-xu-360x299.jpg,https://tracuuduoclieu.vn/bach-xu.html
Bạch truật,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bach-truat-360x357.png,https://tracuuduoclieu.vn/bach-truat.html
Bạch quả,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bach-qua-360x326.jpg,https://tracuuduoclieu.vn/bach-qua.html
Bách hợp,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/106-lilium-brownii-f-e-brown-ex-mill-var-1-360x360.jpg,https://tracuuduoclieu.vn/bach-hop.html
Bạch hoa xà thiệt thảo,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bach-hoa-xa-thiet-thao-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/bach-hoa-xa-thiet-thao.html
Dương địa hoàng,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/duong-dia-hoang-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/duong-dia-hoang.html
Dương cam cúc,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/duong-cam-cuc-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/duong-cam-cuc.html
Dướng,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/duong-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/duong.html
Dưa hấu,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/dua-hau-duoc-lieu-tue-linh-1.jpg,https://tracuuduoclieu.vn/dua-hau.html
Dưa gang tây,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/dua-gang-tay-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/dua-gang-tay.html
Dứa dại,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/dua-dai-duoc-lieu-tue-linh-2.jpg,https://tracuuduoclieu.vn/dua-dai.html
Dưa chuột,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/dua-chuot-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/dua-chuot.html
Dừa cạn,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/dua-can-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/dua-can.html
Dứa bà,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/dua-ba-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/dua-ba.html
Dứa,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/dua-duoc-lieu-tue-linh-2.jpg,https://tracuuduoclieu.vn/dua.html
Dừa,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/dua-duoc-lieu-tue-linh-3.jpg,https://tracuuduoclieu.vn/dua.html
Duyên đơn,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/duyen-don-duoc-lieu-tue-linh-1.jpg,https://tracuuduoclieu.vn/duyen-don.html
Dung,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/dung-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/dung.html
Dọt sành,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/dot-sanh-duoc-lieu-tue-linh-2.jpg,https://tracuuduoclieu.vn/dot-sanh.html
Chó đẻ răng cưa (Diệp hạ châu đắng),https://tracuuduoclieu.vn/wp-content/uploads/2018/03/cho-de-rang-cua-diep-ha-chau-dang-duoc-lieu-tue-linh-2.jpg,https://tracuuduoclieu.vn/cho-de-rang-cua-diep-ha-chau-dang.html
Diêm sinh,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/diem-sinh-duoc-lieu-tue-linh-1.jpg,https://tracuuduoclieu.vn/diem-sinh.html
Bạch hoa xà,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bach-hoa-xa-360x338.jpg,https://tracuuduoclieu.vn/bach-hoa-xa.html
Bạch điệp,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bach-diep-duoc-lieu-tue-linh-2.jpg,https://tracuuduoclieu.vn/bach-diep.html
Bạch đậu khấu,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bach-dau-khau-duoc-lieu-tue-linh-1.jpg,https://tracuuduoclieu.vn/bach-dau-khau.html
Bạch đàn trắng,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bach-dan-trang-360x304.jpg,https://tracuuduoclieu.vn/bach-dan-trang.html
Bạch đàn lá liễu,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bach-dan-la-lieu-360x337.jpg,https://tracuuduoclieu.vn/bach-dan-la-lieu.html
Bạch đàn chanh,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bach-dan-chanh-360x337.jpg,https://tracuuduoclieu.vn/bach-dan-chanh.html
Bạch đàn,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bach-dan-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/bach-dan.html
Bạch cương tằm,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bach-cuong-tam-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/bach-cuong-tam.html
Bạch chỉ nam,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bach-chi-nam-360x300.jpg,https://tracuuduoclieu.vn/bach-chi-nam.html
Bạch chỉ,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bach-chi-360x337.jpg,https://tracuuduoclieu.vn/bach-chi.html
Bạch cập,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bach-cap-360x326.jpg,https://tracuuduoclieu.vn/bach-cap.html
Bách bộ,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bach_bo-360x339.jpg,https://tracuuduoclieu.vn/bach-bo.html
Bạc thau,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bac-thau-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/bac-thau.html
Bạc hà núi,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bac-ha-nui-360x360.jpg,https://tracuuduoclieu.vn/bac-ha-nui.html
Bạc hà cay,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bac-ha-cay-duoc-lieu-tue-linh-2.jpg,https://tracuuduoclieu.vn/bac-ha-cay.html
Bạc hà,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/bac-ha-360x339.jpg,https://tracuuduoclieu.vn/bac-ha.html
Dền tía,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/den-tia-duoc-lieu-tue-linh-2.jpg,https://tracuuduoclieu.vn/den-tia.html
Dền gai,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/den-gai-duoc-lieu-tue-linh-2.jpg,https://tracuuduoclieu.vn/den-gai.html
Dền cơm,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/den-com-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/den-com.html
Dền,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/den-duoc-lieu-tue-linh-2.jpg,https://tracuuduoclieu.vn/den.html
Dế đất,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/de-dat-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/de-dat.html
Dê,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/de-duoc-lieu-tue-linh-1.jpg,https://tracuuduoclieu.vn/de.html
Dây tơ mành,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/day-to-manh-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/day-to-manh.html
Dây xanh,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/day-xanh-duoc-lieu-tue-linh-14.jpg,https://tracuuduoclieu.vn/day-xanh.html
Dây toàn,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/day-toan-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/day-toan.html
Dây thường xuân,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/day-thuong-xuan.jpg,https://tracuuduoclieu.vn/day-thuong-xuan.html
Dây săng máu,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/day-sang-mau-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/day-sang-mau.html
Dây quai bị,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/day-quai-bi-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/day-quai-bi.html
Chanh dây,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/day-mat-duoc-lieu-tue-linh-1-1.jpg,https://tracuuduoclieu.vn/chanh-day.html
Dây mảnh bát,https://tracuuduoclieu.vn/wp-content/uploads/2021/07/day-manh-bat-2-360x360.jpg,https://tracuuduoclieu.vn/day-manh-bat.html
Dây lõi tiền,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/day-loi-tien-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/day-loi-tien.html
Dây ký ninh,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/day-ky-ninh-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/day-ky-ninh.html
Dây khố rách,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/day-kho-rach-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/day-kho-rach.html
Dây khai,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/day-khai-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/day-khai.html
Dây hương,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/day-huong-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/day-huong.html
Dây huỳnh,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/day-huynh-3-360x352.png,https://tracuuduoclieu.vn/day-huynh.html
Dây gió,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/day-gio-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/day-gio.html
Dây đồng tiền,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/day-dong-tien-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/day-dong-tien.html
Dây đòn gánh,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/day-don-ganh-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/day-don-ganh.html
Ba gạc phú thọ,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/ba-gac-phu-tho-360x299.jpg,https://tracuuduoclieu.vn/ba-gac-phu-tho.html
Dây đau xương,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/tinospora-sinensis-lour-360x360.jpg,https://tracuuduoclieu.vn/day-dau-xuong.html
Ba gạc lá to,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/ba-gac-la-to-360x360.jpg,https://tracuuduoclieu.vn/ba-gac-la-to.html
Ba gạc bốn lá,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/ba-gac-bon-la-360x300.jpg,https://tracuuduoclieu.vn/ba-gac-bon-la.html
Ba gạc Ấn Độ,https://tracuuduoclieu.vn/wp-content/uploads/2018/05/ba-gac-hoa-do-22-360x333.png,https://tracuuduoclieu.vn/ba-gac-an-do.html
Ba gạc,https://tracuuduoclieu.vn/wp-content/uploads/2019/03/46rauvolfia-verticillata-lour-baill-360x360.jpg,https://tracuuduoclieu.vn/ba-gac.html
Ba đậu tây,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/ba-dau-tay-360x300.jpg,https://tracuuduoclieu.vn/ba-dau-tay.html
Ba đậu,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/ba-dau-360x338.jpg,https://tracuuduoclieu.vn/ba-dau.html
Ba chạc,https://tracuuduoclieu.vn/wp-content/uploads/2021/03/ba-chac-1-360x360.png,https://tracuuduoclieu.vn/ba-chac.html
Dây chìa vôi,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/cissus-repens-lam-day-chia-voi-1-360x360.jpg,https://tracuuduoclieu.vn/day-chia-voi.html
Dây ba chẽ,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/day-ba-che-duoc-lieu-tue-linh-1.jpg,https://tracuuduoclieu.vn/day-ba-che.html
Dây bánh nem,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/day-banh-nem-duoc-lieu-tue-linh-1.jpg,https://tracuuduoclieu.vn/day-banh-nem.html
Rớn đen,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/ron-den-duoc-lieu-tue-linh-2.jpg,https://tracuuduoclieu.vn/ron-den.html
Ba Ba,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/ba-ba-duoc-lieu-tue-linh-2.jpg,https://tracuuduoclieu.vn/ba-ba.html
Dây chè,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/day-che-duoc-lieu-tue-linh-1.jpg,https://tracuuduoclieu.vn/day-che.html
Ba Chẽ,https://tracuuduoclieu.vn/wp-content/uploads/2021/08/ba-che-33-360x299.png,https://tracuuduoclieu.vn/ba-che.html
Dây bông xanh,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/day-bong-xanh-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/day-bong-xanh.html
Âu Ô Đầu,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/u-o-dau-duoc-lieu-tue-linh-3.jpg,https://tracuuduoclieu.vn/au-o-dau.html
Dâu tây,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/dau-tay-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/dau-tay.html
Actiso,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/actisc3b4-360x282.jpg,https://tracuuduoclieu.vn/actiso.html
Dâu tằm,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/dau-tam-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/dau-tam.html
Dâu rượu,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/myrica-rubra-dau-ruou-1-360x360.jpg,https://tracuuduoclieu.vn/dau-ruou.html
A Giao – Minh Giao,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/a-giao-360x326.jpg,https://tracuuduoclieu.vn/a-giao---minh-giao.html
Tỳ bà,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/ty-ba-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/ty-ba.html
Dầu rái trắng,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/dau-rai-trang-duoc-lieu-tue-linh-1.jpg,https://tracuuduoclieu.vn/dau-rai-trang.html
Thổ tế tân,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/tho-te-tan-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/tho-te-tan.html
Sơn thù du,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/son-thu-du-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/son-thu-du.html
Dâu núi,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/dau-nui-duoc-lieu-tue-linh-2.jpg,https://tracuuduoclieu.vn/dau-nui.html
Dầu nóng,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/dau-nong-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/dau-nong.html
Sổ Bà,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/so-ba-duoc-lieu-tuelinh2.jpg,https://tracuuduoclieu.vn/so-ba.html
Dầu mè,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/dau-me-duoc-lieu-tue-linh-1.jpg,https://tracuuduoclieu.vn/dau-me.html
Phật thủ,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/phat-thu-duoc-lieu-tue-linh.jpg,https://tracuuduoclieu.vn/phat-thu.html
Ốc Nhồi,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/c-nhoi1.jpg,https://tracuuduoclieu.vn/oc-nhoi.html
Dâu gia xoan,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/dau-da-xoan3.jpg,https://tracuuduoclieu.vn/dau-gia-xoan.html
Ổ rồng,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/rong1.jpg,https://tracuuduoclieu.vn/o-rong.html
Dâu dây,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/dau-day3.jpg,https://tracuuduoclieu.vn/dau-day.html
Nhân trần tía,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/nhan-tran-tia.jpg,https://tracuuduoclieu.vn/nhan-tran-tia.html
Ngấy hương,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/ngay-huong1.jpg,https://tracuuduoclieu.vn/ngay-huong.html
Dâm hôi,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/dam-hoi2.jpg,https://tracuuduoclieu.vn/dam-hoi.html
Ngâu rừng,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/ngau-rung1.jpg,https://tracuuduoclieu.vn/ngau-rung.html
Dâm dương hoắc,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/dam-duong-hoac-360x338.jpg,https://tracuuduoclieu.vn/dam-duong-hoac.html
Mã Đâu Linh,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/ma-dau-linh-2.jpg,https://tracuuduoclieu.vn/ma-dau-linh.html
Hươu xạ,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/huou-xa1.jpg,https://tracuuduoclieu.vn/huou-xa.html
Dâm bụt,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/dam-but-360x301.jpg,https://tracuuduoclieu.vn/dam-but.html
Đỗ quyên,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/do-quyen-1-360x333.jpg,https://tracuuduoclieu.vn/do-quyen.html
Dành dành núi,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/danh-danh3.jpg,https://tracuuduoclieu.vn/danh-danh-nui.html
Cổ dải,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/millettia-eberhardtii-co-dai-1-360x360.jpg,https://tracuuduoclieu.vn/co-dai.html
Cỏ tim phòng,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/co_tim_phong-1-1-360x269.jpg,https://tracuuduoclieu.vn/co-tim-phong.html
Chùm bao lớn,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/chum_bao_lon-360x283.jpg,https://tracuuduoclieu.vn/chum-bao-lon.html
Lõi tiền,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/loi-tien-360x360.jpg,https://tracuuduoclieu.vn/loi-tien.html
Dương kỳ thảo,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/duong-ky-thao-360x326.jpg,https://tracuuduoclieu.vn/duong-ky-thao.html
Cây thông,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/thong-360x301.png,https://tracuuduoclieu.vn/cay-thong.html
Thông Đất,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/c-thong-dat3.jpg,https://tracuuduoclieu.vn/thong-dat.html
Cây tắc kè đá,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/tac-ke-da-360x360.png,https://tracuuduoclieu.vn/cay-tac-ke-da.html
Chua chát,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/tao-meo-4-360x351.jpg,https://tracuuduoclieu.vn/chua-chat.html
Cây tai mèo,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/tai-meo-360x320.png,https://tracuuduoclieu.vn/cay-tai-meo.html
Cây sê ri,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/se-ri-360x339.png,https://tracuuduoclieu.vn/cay-se-ri.html
Cây sậy,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/cay-say-360x344.png,https://tracuuduoclieu.vn/cay-say.html
Dây chiều,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/day-chieu-360x326.jpg,https://tracuuduoclieu.vn/day-chieu.html
Cây thổ mộc hương,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/tho-moc-huong-360x360.png,https://tracuuduoclieu.vn/cay-tho-moc-huong.html
Cây Thiên Ma,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/thien-ma-360x360.png,https://tracuuduoclieu.vn/cay-thien-ma.html
Cây thàu táu,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/thau-tau-360x339.png,https://tracuuduoclieu.vn/cay-thau-tau.html
Cây tiểu kế,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/tieu-ke.jpg,https://tracuuduoclieu.vn/cay-tieu-ke.html
Móc,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/cay-moc-360x360.jpg,https://tracuuduoclieu.vn/moc.html
Cây tử thảo,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/tu-thao-360x338-1-360x338.jpg,https://tracuuduoclieu.vn/cay-tu-thao.html
Cây quyển bá,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/quyen-ba1.jpg,https://tracuuduoclieu.vn/cay-quyen-ba.html
​​​​​​​Cây Giun,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/qua-giun-360x339.jpg,https://tracuuduoclieu.vn/-------cay-giun.html
Cây Bã Thuốc,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/cay20ba20thuoc-360x360.jpg,https://tracuuduoclieu.vn/cay-ba-thuoc.html
Bả dột,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/ba-dot-t-360x360.png,https://tracuuduoclieu.vn/ba-dot.html
Kế sữa (cúc gai),https://tracuuduoclieu.vn/wp-content/uploads/2018/03/ke20sua-360x326.jpg,https://tracuuduoclieu.vn/ke-sua-cuc-gai.html
Thần khúc,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/than-khuc-360x303.png,https://tracuuduoclieu.vn/than-khuc.html
Cây dung,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/cay-dung-360x339.jpg,https://tracuuduoclieu.vn/cay-dung.html
Cây vối,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/cay-voi-360x360.jpg,https://tracuuduoclieu.vn/cay-voi.html
Cây sổ,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/cay-so1-360x339.jpg,https://tracuuduoclieu.vn/cay-so.html
Cây Sâm bố chính,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/sam-bo-chinh-3-360x360.jpg,https://tracuuduoclieu.vn/cay-sam-bo-chinh.html
Hàn the,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/han_the-360x360.png,https://tracuuduoclieu.vn/han-the.html
Cây nam sâm,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/chan-chim-1-360x360.jpg,https://tracuuduoclieu.vn/cay-nam-sam.html
Tật lê,https://tracuuduoclieu.vn/wp-content/uploads/2018/03/tat-le-360x287.jpg,https://tracuuduoclieu.vn/tat-le.html
